"language","setCode","cardId","defaultVariantId","collectorNumber","variants","approvedFacePresent","beforePreferredBlank","afterPreferredBlank","presentation","sourceVariantId","assetId"
"en","swsh7","dc43826d-c359-4576-9dec-03e04a5b771c","68a5731b-470f-4281-beb9-2e16c20b12bb","54","2","true","false","false","exact","68a5731b-470f-4281-beb9-2e16c20b12bb","326cf753-8673-4838-bb67-dc121dc83bf9"
"en","swsh7","6e77ba93-f288-4008-91e0-2318d176ea1a","79e4a9af-6018-4ad8-953f-c86afce8939d","55","2","true","false","false","exact","79e4a9af-6018-4ad8-953f-c86afce8939d","3f43641b-d612-446f-98aa-aa88ee7c78c5"
"en","swsh7","fc192226-fa2e-44f1-91f3-5605dca77573","5c370c88-1d67-4b19-b52a-4894a0295bcf","60","2","true","false","false","shared","fd8ef80f-0b12-44bb-9534-faf946f32858","478b8860-9973-463c-b43c-0e166071ddcc"
"en","swsh7","1664b883-bd43-4827-9b21-510cec1b1817","7fb128d9-bfa9-48ae-82e2-9e391db09286","61","2","true","false","false","shared","a43110be-f8d9-450d-bb2b-548b3d99a1ad","e7bb4a13-13eb-4480-a055-a7f0aeee5e2b"
"en","swsh7","02e87aaa-66a4-4584-8067-5e2d5cfb7960","5c03cef4-5917-4418-89ba-1a8047a4305a","64","1","true","false","false","exact","5c03cef4-5917-4418-89ba-1a8047a4305a","ebcae4d6-dccd-4352-bf3c-1dc3d2f86a1f"
"en","swsh7","99b972ea-74ad-412b-a5c8-8b025126cf3c","48638918-d41b-40f7-b4af-84f2c3509b74","67","2","true","false","false","shared","a7fe1c62-ad06-42cc-ad33-2faba00c646f","64886c0f-0735-41ea-8589-70fc59a8184a"
"en","swsh7","150f0abc-055c-4e1d-b5a5-b878c54de7b2","681b85c5-9dcb-46d7-9e12-4cf34db84b34","69","2","true","false","false","exact","681b85c5-9dcb-46d7-9e12-4cf34db84b34","3293c58a-45af-4833-8d7b-03ea8f47281b"
"en","swsh7","2f96c96e-36cc-4d4b-a202-11127d25fc5e","69f5b095-a05c-449f-9b57-ed9b832f5ff5","76","2","true","false","false","exact","69f5b095-a05c-449f-9b57-ed9b832f5ff5","5187f0cf-d8ca-4d66-8f45-d9408043eb7e"
"en","swsh7","d2b2d348-0052-4ef4-8e2c-bee158f0269d","5968e20f-6fc4-4448-8135-3b840c5a2f37","78","2","true","false","false","shared","c16498a0-0eb4-44ed-a782-fa1942f16fd6","68380f6b-a4cc-4bbf-81fe-698ee7ea0ad5"
"en","swsh7","e6639e1f-a250-4e30-84ac-ff7e400e079c","4b969323-7f76-49a8-aeef-f81cfcceec53","87","2","true","false","false","exact","4b969323-7f76-49a8-aeef-f81cfcceec53","8b877b8a-e3ee-4a61-bb18-fc76d4e0d434"
"en","swsh7","fed5a667-8aca-42d0-995b-5f5225b808cf","693a8611-5065-4fcd-8f55-0dc9de27f0d2","91","1","true","false","false","exact","693a8611-5065-4fcd-8f55-0dc9de27f0d2","d647aa2a-202c-4c48-90c8-0895d03822be"
"en","swsh7","76f9f4fb-aecc-447e-9b06-f4070450fbb0","6dd9f875-d165-4206-9f3e-77944aad8966","93","2","true","false","false","shared","b16a0d2a-2e5d-4581-94ea-f48dec0a6714","027972b2-f26e-44cc-bfcd-e037ef687895"
"en","swsh7","48c4c629-db9b-47a3-baf2-7e5627a2af2e","83de00dc-194e-4252-a535-630a4f0c79cc","99","2","true","false","false","shared","b54444c8-1a56-4aca-8aca-fbb45559baff","322151f2-9f0f-46ea-bc57-89370040cbde"
"en","swsh7","c49c5600-42be-45f1-be94-fad6cfe8a00c","5181af12-b2db-4742-9e91-a271984e4d2f","102","2","true","false","false","exact","5181af12-b2db-4742-9e91-a271984e4d2f","1612a913-8970-4cdd-8f6d-dbf4617dc2dc"
"en","swsh7","8fac8ed7-9ff2-4f57-be6a-c9a9b5cd0327","566ceac2-e6df-498b-9da4-a242a5c477c1","109","2","true","false","false","exact","566ceac2-e6df-498b-9da4-a242a5c477c1","4d57b297-22ec-4800-8a64-b6b43d5074ef"
"en","swsh7","7f645072-7de2-4daf-80e7-eb1f69af9dd3","5d1c8e86-24b6-4166-a1d1-65ba37d06797","111","1","true","false","false","exact","5d1c8e86-24b6-4166-a1d1-65ba37d06797","ee140391-1e15-4567-b20c-e00cfaf6fb2a"
"en","swsh7","d488b670-3205-489a-94cf-6be6c2fff80f","66b6b473-4153-423b-888c-7bf99963b7a6","114","2","true","false","false","shared","a8536310-14d6-4602-9682-157777a87a26","5b7bfcfc-ee1a-43d6-96ca-d149079f0f30"
"en","swsh7","47bfad86-2fa8-41bc-a1dd-32f6e49ffcec","7fea85b6-9ec0-4e28-b1d0-dc9b3f76bdaa","115","2","true","false","false","shared","a019fcf2-3c38-44ca-8e18-0b205f275288","69ffb185-3e4c-4dd1-821c-684a527e161d"
"en","swsh7","aed05102-70ae-4bab-8005-d000facd1b92","7efc2760-370c-4317-a491-b30bbd20ff4d","118","2","true","false","false","shared","95771e58-f78b-43ea-b796-efa735198a4f","03913b8a-bcf4-4cdc-8a4e-2151f682796d"
"en","swsh7","e974dc86-863d-4662-8a2c-e51feb40ab24","7148146e-132f-418c-899a-0aafb2d83b6f","119","2","true","false","false","shared","d9faf1bf-2e4f-41ad-9ec6-2faf2217b1ab","24d23a71-92a0-46ce-b9e3-c8fdb59fe79a"
"en","swsh7","338395b7-fb6e-49fa-9606-e28c137d7bda","77c8ecb1-4b51-4eef-9ac6-aa38e93d62cf","122","1","true","false","false","exact","77c8ecb1-4b51-4eef-9ac6-aa38e93d62cf","dae32a67-9be2-4a92-bcba-efbadb9425bd"
"en","swsh7","38155d1c-85f5-47fe-b4b4-3722f0281a4a","70955beb-0ebf-4724-9499-fd2f33cc247e","127","2","true","false","false","exact","70955beb-0ebf-4724-9499-fd2f33cc247e","46383a54-7881-4109-9f7d-7f964d6e1c90"
"en","swsh7","35115643-422a-4d0a-857b-ebf3564c0d7b","4ff7c4c3-7693-419b-a5ef-b618258532ba","128","2","true","false","false","exact","4ff7c4c3-7693-419b-a5ef-b618258532ba","20964cdb-140d-4d77-843d-cc1c3e472213"
"en","swsh7","1c3a19eb-af61-4278-a160-fbe5f3f91250","8416012b-2fa6-4ee0-81cc-2a93fd74221f","129","2","true","false","false","shared","872d92b5-b51b-4074-98a1-2f218d38c448","4c6b9acd-4a43-44f8-b393-f518a1cc1c26"
"en","swsh7","bf6cbdf0-1568-4826-b52f-746fdcda1e3d","64c49a24-3f42-4937-b1e6-0ce1a67913d7","131","2","true","false","false","exact","64c49a24-3f42-4937-b1e6-0ce1a67913d7","8fd09c80-83fc-4056-be6b-99bd65d6a22e"
"en","swsh7","789e7f0d-30a0-41f1-ba1a-4b1509aab433","5a90c7ea-47c8-4f56-bc33-ed5f7a20d5c7","133","2","true","false","false","exact","5a90c7ea-47c8-4f56-bc33-ed5f7a20d5c7","25ae46d8-6ef6-41b2-b99f-e9d6807f8693"
"en","swsh7","252ac9d8-3434-49f0-8d47-254d80825951","55a69d62-f170-4eb3-a1d8-c72fa68b6940","134","2","true","false","false","shared","a6e2f129-7044-4d24-ba9a-87e0dfe410f5","292b6832-6c30-44b3-bca2-23a227f84de9"
"en","swsh7","b77c7352-ab9f-46d5-b099-f6c465c297a7","709bf5db-2646-416d-b06d-394fdedf96e7","135","2","true","false","false","shared","d1f37dbc-9168-46d1-b5b7-5d353100dedb","77b277d8-7e4a-4595-8926-d78835f11d92"
"en","swsh7","2430b3ae-dff3-40d8-9327-082720aa0073","55225770-3ae5-4576-aea5-809bddc9b89f","137","2","true","false","false","shared","da8ec20a-f532-4f6d-a218-b0797ee162cf","4722bfaa-dad2-40db-bdb7-e20c439d9d48"
"en","swsh7","aa99cb49-9f64-4abf-a8b5-feb4151b1dd6","59169e46-978a-4adf-87c0-646ea7493b90","138","2","true","false","false","exact","59169e46-978a-4adf-87c0-646ea7493b90","04272676-23ab-48b9-a1cf-2693a60a846c"
"en","swsh7","d2229f0e-f3ff-4a0e-a76e-cb774a82a976","754d0263-c1ed-4ffa-87af-fafa0589c186","139","2","true","false","false","shared","5c39e2a1-7da3-4431-b947-b2b59f549e90","a0dcdac1-0691-409a-9415-16780002902a"
"en","swsh7","53d1bc47-7946-45f1-8a34-fff73e5d9c0d","59bcd969-043d-4fcd-bd60-9d6e2244c3cb","142","2","true","false","false","exact","59bcd969-043d-4fcd-bd60-9d6e2244c3cb","94db00f3-fc70-406c-aff6-70aa53b7bbb0"
"en","swsh7","7a551f8f-ef53-4c70-b1ce-1665574c1b5d","55e53eae-a3c0-409a-8713-1a11c450476a","147","2","true","false","false","exact","55e53eae-a3c0-409a-8713-1a11c450476a","2fb9c29a-d43f-4244-8165-ffea130dd97f"
"en","swsh7","01c8c146-1fe6-4898-b690-21151dfa38fc","46de9b85-f969-485c-b626-bd986ab04c79","148","2","true","false","false","shared","b0d87b59-1b01-4a99-9971-687c5b4b3003","4e8f2a13-0772-4e85-ac2e-652a86048bd9"
"en","swsh7","42b9b326-7307-42c3-bb23-62037a94db76","74200c7a-44d2-4b56-913b-012b7579e027","158","2","true","false","false","exact","74200c7a-44d2-4b56-913b-012b7579e027","154c2457-73a4-4646-a251-711d237fea5e"
"en","swsh7","a3988853-49a7-46a2-b1e0-01e198502a2d","7c36489d-9690-4eb2-a844-a150506ec409","164","2","true","false","false","shared","7b25662b-51d0-433c-8be2-1d33b97341b7","0d61ab0a-f2a9-4b1b-b36b-a7d6a4794154"
"en","swsh7","79a98286-888c-4d5b-ae55-71e27fd938c3","562d3003-1c9e-491c-97b7-b6588feb225d","168","1","true","false","false","exact","562d3003-1c9e-491c-97b7-b6588feb225d","348944da-9e60-4c38-96d4-a7fbe73b8a34"
"en","swsh7","e67f3a18-e61e-4ca8-a128-0d700201556f","838c25b3-e799-4198-9ab8-385efcb0ad8c","172","1","true","false","false","exact","838c25b3-e799-4198-9ab8-385efcb0ad8c","434d1fab-2979-4d1c-a6a9-572043b097c6"
"en","swsh7","7ba6fb84-0ca9-4260-a91d-f96939d2f735","73967869-5885-43b1-b7ed-afc832e99cca","177","1","true","false","false","exact","73967869-5885-43b1-b7ed-afc832e99cca","d908a76b-14bf-42f8-a463-04d4ebfb306c"
"en","swsh7","4d83a534-16b4-4d42-9887-7e526f66d31e","84b415e2-c03a-4d40-bfc8-74de411089cb","181","1","true","false","false","exact","84b415e2-c03a-4d40-bfc8-74de411089cb","bb98c446-c0f7-42d4-90cf-f5ad7a167e96"
"en","swsh7","904b9630-4bce-4dbf-873c-271ce35c4230","44a2f7da-1238-45a6-8d13-1b40c3983929","185","1","true","false","false","exact","44a2f7da-1238-45a6-8d13-1b40c3983929","e8f6d8b5-ce3b-48a4-8b2f-7b1a87d01c20"
"en","swsh7","94a19b9e-d147-47ad-99ab-5bf1463e5735","7fb2f3e4-7810-4670-bbb1-e714e74311c9","187","1","true","false","false","exact","7fb2f3e4-7810-4670-bbb1-e714e74311c9","3e3e7538-c7aa-47a4-adf3-3cc7e8f159ce"
"en","swsh7","811bf452-de87-47c9-8793-e2a1b8bd65d6","6d6a8f84-64ac-47f2-975d-fc2e9ffd84d1","189","1","true","false","false","exact","6d6a8f84-64ac-47f2-975d-fc2e9ffd84d1","fc1c2de5-d05b-4896-b6ac-18d3bd089747"
"en","swsh7","237d8ac3-f3e0-46cd-be20-da03e5f17034","450048bd-d736-4c1a-80ad-e84381c28cac","194","1","true","false","false","exact","450048bd-d736-4c1a-80ad-e84381c28cac","8f24fdf5-05ae-48d0-b6e8-171e919e0d07"
"en","swsh7","e53aad62-21ca-43b9-be8f-4d3c425f8402","5fb1b88a-ef89-461d-b597-4b85307103ec","197","1","true","false","false","exact","5fb1b88a-ef89-461d-b597-4b85307103ec","c58381b8-82cf-4e6b-afed-2e797af3c819"
"en","swsh7","940d5d9c-e429-4522-961e-6ec624286948","73127569-3b45-4c27-8bdd-8507a8628a05","205","1","true","false","false","exact","73127569-3b45-4c27-8bdd-8507a8628a05","a97658ab-5144-4761-b814-d50946872210"
"en","swsh7","c08b3a6f-af94-4eea-a229-8a46de8a7565","719e19ed-4fa3-427d-b86b-4829b5e1144b","211","1","true","false","false","exact","719e19ed-4fa3-427d-b86b-4829b5e1144b","69abb3af-1750-44ec-a19f-cc5c74023dfc"
"en","swsh7","2e1e3ee5-64e6-467e-9a3e-f4fa94db3a02","6a507d4d-75a3-462f-9299-576e2bdff984","225","1","true","false","false","exact","6a507d4d-75a3-462f-9299-576e2bdff984","f8aae138-9db4-4d6d-a9d8-4e7fad97bd85"
"en","swsh7","daeccfd9-eef4-4c10-bd53-a682edd2d363","4d8279d3-b8c5-48ff-a79c-bd1b5638194e","228","1","true","false","false","exact","4d8279d3-b8c5-48ff-a79c-bd1b5638194e","a287fed7-6173-49de-8ed6-764f35822475"
"en","swsh7","0f00b818-9b3f-4c9a-9dc3-d34a2acdc5ae","7ea25347-c665-4f1b-8f78-8f5bcf0a8232","229","1","true","false","false","exact","7ea25347-c665-4f1b-8f78-8f5bcf0a8232","2c6c70a4-5c69-4cfc-9486-7aba4e3d62e2"
"en","swsh7","fc57e944-e18d-4835-b892-f22351a3970e","7eed8ce5-d50d-47b8-8111-57537af7395c","230","1","true","false","false","exact","7eed8ce5-d50d-47b8-8111-57537af7395c","77ab655c-76dd-4c1a-b7f3-7343e214c96e"
"en","swsh7","13580774-2ff1-455d-a51c-2c7c00204863","6f10262f-4734-4b21-b317-d56326e09ca5","232","1","true","false","false","exact","6f10262f-4734-4b21-b317-d56326e09ca5","9de86112-1afc-4f39-ad29-e7ed68b31902"
"en","swsh7","c62842bd-c49e-48b2-910e-295157fe54b0","7997768d-c28f-44dd-9991-108526331d28","237","1","true","false","false","exact","7997768d-c28f-44dd-9991-108526331d28","803a88db-233a-4aba-997d-c071ba0fa534"
"en","swsh7","8ff71677-ad73-43d6-89df-20d8b4c3c0de","b82c0a88-12bd-444b-87f4-fa281052f951","13","1","true","false","false","exact","b82c0a88-12bd-444b-87f4-fa281052f951","a56fbee0-c1fc-4c27-b4ec-b8ed000edadd"
"en","swsh7","aee273e7-b6b1-4d83-9f02-5b3286f73eb3","bb0f9750-d0ac-4fbf-939f-a7f251349e3e","17","2","true","false","false","shared","ab2349f5-c8d2-4a13-baed-271b38e9b2d5","3f889125-668b-4b5c-abc4-256cab15a73f"
"en","swsh7","b236f14f-8423-4d65-ae68-504edd03fa10","97cb2021-23f4-4fe0-b8fb-dd8e7fcac9fe","22","2","true","false","false","shared","d79652d6-7650-4d8b-8c52-62aefbb85635","27a43a0b-5d24-4415-b1c8-63ee83767322"
"en","swsh7","b959b385-cf4b-4d8d-88fb-46cc2920a755","cd2486ac-bb75-44a6-942f-e2b181337b28","23","2","true","false","false","exact","cd2486ac-bb75-44a6-942f-e2b181337b28","4a963ded-10fc-46ac-8ffe-c32f4e835293"
"en","swsh7","6935017d-27cf-4642-8964-5fb8c5d3e854","bbd31eb6-cecc-4fa0-a1a5-0efa9836035e","28","1","true","false","false","exact","bbd31eb6-cecc-4fa0-a1a5-0efa9836035e","b89b2b04-51f2-41e3-a764-be382e75c859"
"en","swsh7","40cdacff-9898-40cd-b331-0a94f0395133","8ed9ce75-3290-49a1-9839-ada2ff3d695d","37","2","true","false","false","exact","8ed9ce75-3290-49a1-9839-ada2ff3d695d","0b2a6100-4e05-43e8-a962-b787623f021c"
"en","swsh7","9a943489-69a5-40ad-ac48-1cc88272129f","929b80f9-8f8b-45d1-aec4-592ca7c34d96","38","2","true","false","false","exact","929b80f9-8f8b-45d1-aec4-592ca7c34d96","13839f79-c866-4924-a0b6-ee0223d8d7e6"
"en","swsh7","45bc1618-4ff7-47d5-a0d9-2e98aadbb71d","8a6779bd-77ed-46ff-b437-26f615e161df","40","1","true","false","false","exact","8a6779bd-77ed-46ff-b437-26f615e161df","f0b7a409-76de-4070-abc3-ad7d999d5d95"
"en","swsh7","c89ff07e-b168-43fc-9ab2-940be0945953","aac13390-5565-4198-8b79-cde61d430142","42","2","true","false","false","shared","eb626ef2-9c28-4837-a840-128d12010dc2","49377799-76a9-49e3-a656-55665eec30b2"
"en","swsh7","7a9df91c-02a5-42fb-96a8-10c7c90842a3","cba1b4cd-65e5-49bc-a8e6-2af11bc3a44e","47","2","true","false","false","shared","ac949903-17b4-483d-be2d-bf0568d2431f","dfe5167b-c63c-4657-8636-06b431f5ceec"
"en","swsh7","3f253a1b-6692-437d-8ec9-9a569b936b33","8b56e724-195e-4a07-8831-ff8d2335983f","65","1","true","false","false","exact","8b56e724-195e-4a07-8831-ff8d2335983f","491a17da-60b3-49eb-8bc0-ddcf9104ea20"
"en","swsh7","e3e1c935-3cd7-443c-94a3-65e24cb9b816","9f2911be-b9e7-4c9f-81e5-8078405c70e0","66","2","true","false","false","exact","9f2911be-b9e7-4c9f-81e5-8078405c70e0","658f805d-afbe-44e9-9945-9822052fe7f7"
"en","swsh7","620439db-31c4-4eff-9b1d-43118eb8af65","8a8c1eba-db0f-439f-91c9-1ffe45c813e9","71","2","true","false","false","exact","8a8c1eba-db0f-439f-91c9-1ffe45c813e9","1ccd4f73-9c60-4bff-a4c2-013242299ad5"
"en","swsh7","9f5e9d8d-b9a2-4860-a4cc-f392b51e29af","c93b8069-331b-4acf-b816-da87ca57b77e","80","2","true","false","false","shared","d16d3874-e918-419f-a12d-cb2e412a5507","e740df91-fd45-4605-b7f5-88b05ed5502e"
"en","swsh7","438d7f0f-7ebf-445e-a58a-1d0f8e5da53b","bd59663c-b6a5-4ff1-beb4-897f3310fa23","88","2","true","false","false","exact","bd59663c-b6a5-4ff1-beb4-897f3310fa23","00b244a2-bea7-4e64-8a1c-6f361e9c4e53"
"en","swsh7","c4caa112-9d20-4414-87da-2844dc70305e","a55d93d3-6ff5-459d-b7b1-28a665217891","89","2","true","false","false","exact","a55d93d3-6ff5-459d-b7b1-28a665217891","03d380aa-0713-43c7-966a-a8bff70249c5"
"en","swsh7","cfef3d64-1f22-4c5e-aa87-5692c5f6c85b","94f1d5cf-b087-484c-853f-bcc6e7ec522e","92","1","true","false","false","exact","94f1d5cf-b087-484c-853f-bcc6e7ec522e","1f947e6c-e77e-4651-bf7d-7ed06d66ef57"
"en","swsh7","cf07106d-5f90-415c-8dbb-f95518d7e0b9","a28774ec-d358-4387-be05-e5dde9763923","95","1","true","false","false","exact","a28774ec-d358-4387-be05-e5dde9763923","72874308-01d6-4db1-bbb0-fdbc998ae5ef"
"en","swsh7","232faec5-5849-4b4b-b545-99085f7cdad3","a7e77027-df9b-4abe-b90d-fc21d16d6670","96","2","true","false","false","exact","a7e77027-df9b-4abe-b90d-fc21d16d6670","78a30b84-a971-487b-aabf-a8cc5cab838a"
"en","swsh7","27a84aee-d572-49af-abf2-84d686e4e2ac","937eea66-a039-4509-a0d2-057347f77d1f","103","2","true","false","false","shared","cd5ff365-a86e-443c-908a-2c9eced38916","1d3041a4-f02d-4fb6-aa60-a0aaa5cb96db"
"en","swsh7","7c2ce6ba-a690-4f17-b7ef-afcbd12f1c37","c9b7508e-38ef-4d26-a362-04029ca46453","110","1","true","false","false","exact","c9b7508e-38ef-4d26-a362-04029ca46453","62a54dc8-2cd8-4996-8719-5caa20176aa2"
"en","swsh7","de8889eb-1a8e-4959-b70f-012ae6cd4474","cf70e60c-94a9-4e69-8e25-6562dfd6da4d","113","2","true","false","false","shared","8e1dfda9-2085-4da2-b53a-dca3e4078d0f","34a0d5c1-1f40-4ec8-ac18-ad70731acab0"
"en","swsh7","af65c736-481d-497d-99b8-e13e3a9a2a9e","a77d2645-da36-46fc-9f72-9b128f9b34cc","120","2","true","false","false","shared","cc78a7db-932d-43e1-9caf-02aba176e386","9fe74147-9265-478c-81be-132b898adfaf"
"en","swsh7","d0aa4f6a-3fcc-4d68-a085-f1d093879b2d","ab4312e6-49c6-42f3-bc5c-3e9f26d5f646","132","2","true","false","false","exact","ab4312e6-49c6-42f3-bc5c-3e9f26d5f646","825eda12-7707-4824-9955-be7d92da2295"
"en","swsh7","f9daa571-f905-4d6a-8534-de8fc6348796","cb242334-4f84-475e-99bc-54d185c82148","136","2","true","false","false","shared","9e4c415d-f879-4fe1-a3d9-a93593a91460","1ec13acf-e9c5-41e1-9c84-7193841c2d31"
"en","swsh7","e8cb833b-0b28-475a-a63f-4ab4fa446eff","ab1a80fb-1b34-4ef3-b552-b13eef9c7f12","143","2","true","false","false","exact","ab1a80fb-1b34-4ef3-b552-b13eef9c7f12","6d941d34-f727-4772-8b69-9f0889bc0b37"
"en","swsh7","406e614d-dd38-4374-8cc7-667417308095","9eb2e9f1-98ad-43e9-ac71-918f4199330b","144","2","true","false","false","shared","d9bd6e6d-bd1d-4472-9419-c82aab61f107","2958e6f2-5f77-4758-a7f2-a54b6cde8c4a"
"en","swsh7","2a330f31-c677-4409-9979-bdeb24928f90","c794f526-fdfe-4844-b5b5-9cd1714e1666","145","2","true","false","false","shared","e44e76c8-c1ed-4f1a-83d3-8a6514f8e4c1","85e208cf-ee8d-4357-a9df-26f9b9fd8714"
"en","swsh7","472ebd0d-9710-4499-9b2a-8a92194e7721","8c37453d-7262-4533-86fd-ea7e30c35d4a","150","2","true","false","false","exact","8c37453d-7262-4533-86fd-ea7e30c35d4a","ca5290d1-2e79-4cfd-b64e-862506924cc5"
"en","swsh7","b5e872c7-a948-4216-90a0-89ddbdfea95c","b1208f9d-3e63-4d4f-b1b8-e2dcda908ef9","156","2","true","false","false","exact","b1208f9d-3e63-4d4f-b1b8-e2dcda908ef9","c4ed6422-13a0-4887-8ff4-237afccf8ed2"
"en","swsh7","efc43ce2-a4c8-4089-9089-1a29e096185c","cd2ccc33-d0cc-414d-b47d-23cd44761293","160","2","true","false","false","exact","cd2ccc33-d0cc-414d-b47d-23cd44761293","9691ce80-ae94-4155-a611-4769ee9be201"
"en","swsh7","37929e73-b509-4d90-b5c0-28334694e51c","a6ba1ca2-2353-4714-9917-6d6443d38d6d","169","1","true","false","false","exact","a6ba1ca2-2353-4714-9917-6d6443d38d6d","d860d6e5-48d1-486f-955d-efbe69c4c6d3"
"en","swsh7","2fced515-8533-4dc7-8558-4a58af425bd2","9029b387-e16c-413d-b835-420f5ce709bf","170","1","true","false","false","exact","9029b387-e16c-413d-b835-420f5ce709bf","04bb5b41-fed8-47da-a243-01ab03200e64"
"en","swsh7","fa4ee136-497f-4216-a61b-94936bfab0ef","aa2f40d1-01f8-47de-b6f8-3a64f57a3ceb","171","1","true","false","false","exact","aa2f40d1-01f8-47de-b6f8-3a64f57a3ceb","1fb07b56-dcd9-41f8-add8-a3a6170aaf65"
"en","swsh7","69bf4c5a-c1dc-4ed3-a53c-97a8cfba5d3e","9ef106c6-c4cd-48fb-b0ba-dd0be337ef20","188","1","true","false","false","exact","9ef106c6-c4cd-48fb-b0ba-dd0be337ef20","63991112-5666-4227-b823-4b3a52296dc4"
"en","swsh7","25237693-0306-4396-a2a4-e541ce6d4cfd","ac83e5ba-6d3e-4da4-9ab6-168a08831ecd","196","1","true","false","false","exact","ac83e5ba-6d3e-4da4-9ab6-168a08831ecd","16ee4894-b868-49a7-9d3c-07c85441faa6"
"en","swsh7","916291d6-39b3-4121-91ce-f6330d8769e0","c54a5b6e-78c2-44ba-b028-b3d890fed083","200","1","true","false","false","exact","c54a5b6e-78c2-44ba-b028-b3d890fed083","3232f80e-a04e-47db-9e21-bd16cc7dbe60"
"en","swsh7","b73623ab-19ac-4ebb-8d84-92f7be20bcdc","8dc113e4-0cea-4bc8-b2be-5c77aedd4d36","201","1","true","false","false","exact","8dc113e4-0cea-4bc8-b2be-5c77aedd4d36","0cf8bd58-b2e1-4ff3-b5c2-2da4055172f1"
"en","swsh7","0db55ed0-d825-4274-a1a1-858f2202fadb","9f4c33a7-b81b-4272-abf1-020abbdea264","207","1","true","false","false","exact","9f4c33a7-b81b-4272-abf1-020abbdea264","74471246-299a-4235-8db0-20cb8c1f6523"
"en","swsh7","385bc63f-8ad2-4602-b638-38149e2c0ec9","950af112-b8f9-4bd2-9b3b-7a38d042b8fc","210","1","true","false","false","exact","950af112-b8f9-4bd2-9b3b-7a38d042b8fc","4d31ff6d-d782-46af-9fa8-93d80357b51d"
"en","swsh7","2a713de1-2701-4496-86d1-6e1f35dd3e41","c05d1e1c-7a49-4c9c-9ee3-82eab3f73c07","212","1","true","false","false","exact","c05d1e1c-7a49-4c9c-9ee3-82eab3f73c07","eb51eae1-ceff-4406-8300-043eed2bed13"
"en","swsh7","7595111a-a25e-4bd7-9fe8-126c7021932b","bdff5b58-9bf8-4a8f-9e09-223f4472e18c","213","1","true","false","false","exact","bdff5b58-9bf8-4a8f-9e09-223f4472e18c","8970cb3c-6f9d-4cb3-8285-5fe4b7fc5ee6"
"en","swsh7","009d40be-5003-45aa-acd0-1e8d490ffe8e","a143933a-a4cd-45f5-9864-030516000e22","216","1","true","false","false","exact","a143933a-a4cd-45f5-9864-030516000e22","3b34022f-031f-4115-88ee-4efbacb07b1e"
"en","swsh7","537552ee-9beb-451d-bd75-67e754ff228b","bf8e8cb2-8887-4be4-a90a-95feb7fc5170","218","1","true","false","false","exact","bf8e8cb2-8887-4be4-a90a-95feb7fc5170","ba4fa67d-c8f5-4a8c-86e0-9db8d41bc19b"
"en","swsh7","205bbca8-72f5-4c81-b895-5815d6716b32","b8685a91-aef4-4794-a2a8-7c896303c7ba","219","1","true","false","false","exact","b8685a91-aef4-4794-a2a8-7c896303c7ba","325e305f-db1c-49b5-822a-eed511d7ded9"
"en","swsh7","2a5dbcfc-173b-4cbb-8276-cdc24d7cb8b2","b57916df-6072-4d18-b672-08828516fd63","221","1","true","false","false","exact","b57916df-6072-4d18-b672-08828516fd63","57021bf5-7506-4f7f-bb1e-7645caaac3c5"
"en","swsh7","9de25e4c-178e-41ca-8989-26b74d39a733","bce47fd1-a376-426a-8f0f-4456b57ae1a3","231","1","true","false","false","exact","bce47fd1-a376-426a-8f0f-4456b57ae1a3","aca9ae46-e4bb-45a0-bd06-5aea0f40d1f6"
"en","swsh7","87f9ee56-7b36-494a-8532-6b7df23d7923","c6f18577-81da-44b5-88bb-282437f3403d","235","1","true","false","false","exact","c6f18577-81da-44b5-88bb-282437f3403d","d0f264c6-76c8-4cbc-a5ec-21ca72a492f7"
"en","swsh7","7fcabfc9-b57c-4135-89de-de3f73a6047c","e438f602-86e3-48af-80f6-7355d21661b6","8","1","true","false","false","exact","e438f602-86e3-48af-80f6-7355d21661b6","f473f791-296e-4e26-b4f0-c3e15625741f"
"en","swsh7","b3c66166-3ff2-4d16-8bea-64277c7cba4e","d0c7237a-f601-4b89-a805-9cbbfb9f1ae6","18","1","true","false","false","exact","d0c7237a-f601-4b89-a805-9cbbfb9f1ae6","6d27a472-cdc8-4d78-8392-bff37a80b263"
"en","swsh7","43e0f068-57a4-473a-b3b2-1e2e49fc0ac1","f838dfbb-da1a-4b21-82ba-c51268873e3f","21","1","true","false","false","exact","f838dfbb-da1a-4b21-82ba-c51268873e3f","cda69f51-b4b7-4f58-961e-65eade3209d2"
"en","swsh7","89662fea-d77c-44fc-b004-9d292633a728","ed94606d-7c05-484a-a325-2e15d0719331","49","2","true","false","false","exact","ed94606d-7c05-484a-a325-2e15d0719331","37172f91-f620-44b8-9e62-4aae3d46e94b"
"en","swsh7","382360c0-f5af-4cb9-b087-377fce3b70bb","dc80c69c-62a9-4144-91e8-f981d85a52f7","58","1","true","false","false","exact","dc80c69c-62a9-4144-91e8-f981d85a52f7","b4454ba6-c7e3-4146-8045-1a4095f20073"
"en","swsh7","504fb13f-fa66-4e66-a667-7b7c116f3069","d3761acb-d21a-4ac5-a374-31f56017671b","68","2","true","false","false","exact","d3761acb-d21a-4ac5-a374-31f56017671b","3d0858f0-3e8f-42c6-9f88-8370f4633e67"
